id,department,job,name
9899,Production,Producer,Mel Brooks
9899,Writing,Screenplay,Mel Brooks
9899,Directing,Director,Susan Stroman
9899,Production,Producer,Amy Herman
9899,Production,Casting,Tara Jayne Rubin
9899,Costume & Make-Up,Costume Design,William Ivey Long
9826,Writing,Screenplay,Jeffrey Boam
9826,Production,Producer,Robert Evans
9826,Directing,Director,Simon Wincer
21355,Directing,Director,Billy Bob Thornton
10858,Sound,Original Music Composer,John Williams
10858,Directing,Director,Oliver Stone
10858,Production,Producer,Oliver Stone
11439,Directing,Director,Roman Polanski
11439,Writing,Screenplay,Roman Polanski
11439,Production,Producer,Robert Benmussa
11439,Camera,Director of Photography,Pawel Edelman
11439,Editing,Editor,Hervé de Luze
11439,Art,Production Design,Albrecht Konrad
11439,Production,Casting,Fiona Weir
11439,Art,Set Decoration,Ulli Isfort
11439,Art,Set Decoration,Bernhard Henrich
11439,Costume & Make-Up,Costume Design,Dinah Collin
11439,Writing,Novel,Robert Harris
11439,Writing,Screenplay,Robert Harris
11439,Art,Supervising Art Director,David Scheunemann
11439,Editing,Dialogue Editor,Katia Boutin
11439,Sound,Sound Editor,Thomas Desjonquères
9457,Art,Art Direction,Kevin Ishioka
9457,Directing,Director,Stephen Sommers
9457,Writing,Writer,Stephen Sommers
9457,Editing,Editor,Bob Ducsay
9457,Editing,Dialogue Editor,Dan Yale
9457,Production,Executive Producer,Barry Bernardi
9457,Art,Production Design,Holger Gross
9457,Production,Casting,Mary Goldberg
9457,Production,Producer,John Baldecchi
9457,Sound,Foley,Sean Rowe
9457,Camera,Helicopter Camera,Michael Kelem
9457,Sound,Supervising Sound Editor,Patrick Dodd
9457,Camera,Camera Operator,Douglas F. O'Neons
9457,Costume & Make-Up,Costume Design,Tracey Boulton
9457,Crew,Scenic Artist,Barry Kootchin
9457,Production,Location Manager,Monty Bannister
9457,Camera,Underwater Camera,Pete Romano
9457,Crew,Scenic Artist,Lubor Cencak
9457,Art,Construction Coordinator,Jan Kobylka
9457,Directing,Script Supervisor,Lorelei Kuchera
9457,Sound,Sound Effects Editor,Malcolm Fife
9457,Art,Sculptor,Rick Willoughby
9457,Crew,Special Effects Coordinator,Tim Storvick
9457,Crew,Special Effects Coordinator,Tony Van Den Ecker
9457,Camera,Camera Operator,Douglas Craik
9457,Camera,Camera Operator,Christopher Tammaro
9457,Visual Effects,Modeling,Matsune Suzuki
12412,Directing,Director,Spike Lee
12412,Writing,Writer,James McBride
1494,Directing,Director,Zhang Yimou
1494,Writing,Screenplay,Chow Yun-fat
1494,Writing,Author,Yu Cao
1494,Camera,Director of Photography,Zhao Xiaoding
13184,Production,Producer,Nicolas Cage
13184,Production,Executive Producer,Ben Waisbren
13184,Directing,Director,Danny Pang
13184,Directing,Director,Oxide Pang Chun
13184,Production,Executive Producer,Andrew Pfeffer
13184,Camera,Director of Photography,Decha Srimantra
13184,Production,Line Producer,Chris Lowenstein
13184,Production,Producer,Matt Summers
13184,Production,Casting,Tarinee 'Aoi' Thaima
2185,Directing,Director,Barry Sonnenfeld
6639,Editing,Editor,Mick Audsley
6639,Directing,Director,Mike Newell
6639,Production,Executive Producer,Chris Law
6639,Production,Executive Producer,Michael Roban
38153,Directing,Director,George P. Cosmatos
58233,Directing,Director,Oliver Parker
116977,Directing,Director,Lawrence Kasanoff
116977,Writing,Writer,Rebecca Swanson
68734,Directing,Director,Ben Affleck
68734,Production,Producer,Ben Affleck
68734,Art,Set Decoration,Jan Pascale
68734,Production,Executive Producer,Chris Brigham
68734,Camera,Camera Operator,Berto
68734,Production,Executive Producer,Chay Carter
68734,Camera,Still Photographer,Keith Bernstein
68734,Sound,Sound Re-Recording Mixer,Gregg Rudloff
68734,Sound,Sound Re-Recording Mixer,John T. Reitz
68734,Sound,Sound Designer,Ethan Van der Ryn
68734,Production,Production Supervisor,Katherine Tibbetts
68734,Production,Production Manager,Zeynep Santiroglu
68734,Art,Art Department Coordinator,Brett McKenzie
68734,Art,Construction Coordinator,John H. Samson
68734,Editing,Digital Intermediate,Devon Miller
68734,Sound,Music Editor,Richard Ford
68734,Production,Publicist,Amanda Brand
68734,Directing,Script Supervisor,Sheila Waldron
5503,Production,Casting,Amanda Mackey
5503,Directing,Director,Andrew Davis
5503,Visual Effects,Visual Effects Supervisor,William Mesa
5503,Editing,Editor,David Finfer
5503,Production,Executive Producer,Keith Barish
5503,Writing,Story,David Twohy
5503,Production,Unit Production Manager,James A. Dennett
5503,Production,Executive Producer,Roy Huggins
5503,Writing,Characters,Roy Huggins
5503,Editing,Editor,Richard Nord
5503,Editing,Editor,Don Brochu
5503,Editing,Editor,Dean Goodhill
27573,Sound,Music,George Fenton
27573,Editing,Editor,Troy Takaki
27573,Directing,Director,Andy Tennant
27573,Production,Casting,Kathleen Chopin
27573,Production,Executive Producer,Ori Marmur
819,Sound,Original Music Composer,John Williams
819,Directing,Director,Barry Levinson
819,Writing,Screenplay,Barry Levinson
819,Production,Producer,Barry Levinson
819,Production,Producer,Gerrit van der Meer
1369,Editing,Editor,Mark Helfrich
1369,Art,Set Decoration,William Ladd Skinner
1369,Art,Production Design,Bill Kenney
1369,Sound,Music Editor,Kenneth Hall
1369,Writing,Screenplay,Sylvester Stallone
1369,Directing,Director,George P. Cosmatos
1369,Editing,Editor,Frank E. Jimenez
1369,Costume & Make-Up,Hairstylist,Kay Cole
9623,Directing,Director,Brian Gibson
9623,Production,Producer,Rob Cowan
10895,Writing,Adaptation,Webb Smith
10895,Directing,Director,Ben Sharpsteen
10895,Directing,Director,Hamilton Luske
10895,Crew,Sequence Supervisor,Wilfred Jackson
10895,Visual Effects,Animation,Eric Larson
10895,Art,Art Direction,Ken Anderson
10895,Writing,Characters,Joe Grant
10895,Writing,Characters,John Walbridge
10895,Visual Effects,Animation,Ward Kimball
10895,Visual Effects,Animation,George Rowley
10895,Art,Background Designer,Merle Cox
10895,Art,Art Direction,McLaren Stewart
10895,Art,Art Direction,Thor Putnam
10895,Visual Effects,Animation,Joshua Meador
10895,Art,Art Direction,Hugh Hennesy
10895,Visual Effects,Animation,Norman Tate
10895,Art,Art Direction,John Hubley
10935,Editing,Editor,Tom Rolf
10935,Editing,Editor,William Reynolds
10935,Production,Executive In Charge Of Post Production,William Reynolds
10935,Writing,Screenplay,Michael Cimino
10935,Directing,Director,Michael Cimino
10935,Production,Producer,Joann Carelli
834,Directing,Director,Len Wiseman
834,Production,Producer,Kevin Grevioux
834,Editing,Editor,Nicolas De Toth
834,Production,Casting,Tricia Wood
834,Production,Executive Producer,Danny McBride
228066,Directing,Director,Paul McGuigan
228066,Visual Effects,Visual Effects Supervisor,Angus Bickerton
228066,Art,Supervising Art Director,Grant Armstrong
228066,Camera,Director of Photography,Fabian Wagner
228066,Art,Art Direction,Ravi Bansal
228066,Crew,Visual Effects Editor,Mark Carr
228066,Sound,Sound Re-Recording Mixer,Brendan Nicholson
228066,Crew,Visual Effects Editor,Anik Seguin
228066,Camera,Underwater Camera,Mike Valentine
228066,Costume & Make-Up,Wigmaker,Ray Marston
228066,Sound,Music Editor,Andrew Glen
228066,Art,Conceptual Design,Christopher Goodman
228066,Costume & Make-Up,Makeup Designer,Frances Hannon
228066,Lighting,Rigging Gaffer,James Summers
228066,Visual Effects,VFX Editor,Garrett Wilson
228066,Visual Effects,Visual Effects Coordinator,Valeria di Gabriele
228066,Crew,Armorer,Joss Skottowe
228066,Art,Art Direction,Oliver Carroll
228066,Crew,CG Supervisor,Julien Bolbach
228066,Art,Conceptual Design,Brooke Dibble
228066,Visual Effects,Visual Effects Coordinator,Alberto Herrera
228066,Visual Effects,Visual Effects Producer,Katrin Arndt
228066,Editing,Digital Intermediate,Michelle Cort
711,Directing,Director,Gus Van Sant
711,Sound,Music,Bill Brown
711,Writing,Screenplay,Mike Rich
10468,Editing,Editor,Peter Teschner
10468,Directing,Director,Betty Thomas
10027,Writing,Author,Luc Besson
10027,Production,Casting,Nathalie Cheron
10027,Costume & Make-Up,Hair Department Head,Frédérique Arguello
10027,Visual Effects,Special Effects Supervisor,Philippe Hubin
10027,Directing,Director,Louis Leterrier
10027,Camera,Director of Photography,Pierre Morel
10027,Art,Set Decoration,Fabrice Bourderioux
11812,Production,Producer,Cathy Konrad
11812,Production,Casting Associate,Sarah Katzman
11812,Directing,Director,Roger Kumble
11812,Costume & Make-Up,Costume Design,Denise Wingate
11812,Editing,Editor,David Rennie
11812,Production,Executive Producer,Stuart M. Besser
11812,Art,Set Decoration,Maggie Martin
11812,Camera,Camera Operator,Michael Satrazemis
11812,Sound,Music Editor,Amanda Goodpaster
11812,Sound,Sound Re-Recording Mixer,Bill W. Benton
11812,Crew,Special Effects Coordinator,Ron Bolanowski
11812,Sound,Music Supervisor,John Houlihan
11812,Costume & Make-Up,Key Hair Stylist,D.J. Plumb
11812,Crew,Craft Service,Nick Mestrundrea
11812,Editing,Color Timer,Dennis McNeill
11812,Sound,Boom Operator,Mark C. Grech
11812,Lighting,Rigging Gaffer,Paul Hazard
11812,Crew,Transportation Co-Captain,Mark L. Hendrix
37233,Directing,Director,Sydney Pollack
37233,Production,Producer,Sydney Pollack
37233,Production,Producer,Scott Rudin
37233,Editing,Editor,Fredric Steinkamp
37233,Writing,Screenplay,Robert Towne
37233,Costume & Make-Up,Costume Design,Ruth Myers
37233,Production,Executive Producer,Lindsay Doran
37233,Writing,Screenplay,David Rabe
37950,Writing,Writer,Craig Pearce
37950,Production,Producer,Marc Platt
37950,Directing,Director,Burr Steers
37950,Crew,Visual Effects Art Director,Sagar Patil
37950,Camera,First Assistant Camera,Stewart Whelan
27582,Production,Casting,Cathy Sandrich
27582,Directing,Director,Simon West
27582,Writing,Screenplay,Karl Gajdusek
27582,Production,Producer,David Winkler
27582,Sound,Music Editor,Shannon Erbe
27582,Costume & Make-Up,Key Hair Stylist,Yolanda Mercadel
27582,Sound,Music Supervisor,Selena Arizanovic
64688,Sound,Original Music Composer,Mark Mothersbaugh
64688,Production,Producer,Neal H. Moritz
64688,Art,Set Decoration,Bob Kensinger
64688,Production,Executive Producer,Ezra Swerdlow
64688,Production,Executive Producer,Channing Tatum
64688,Camera,Director of Photography,Barry Peterson
64688,Directing,Director,Phil Lord
64688,Sound,Sound Effects Editor,John Dunn
64688,Directing,Director,Christopher Miller
64688,Sound,Supervising Sound Editor,Geoffrey G. Rubay
64688,Costume & Make-Up,Assistant Costume Designer,Jill Losquadro
64688,Camera,First Assistant Camera,Don Duffield
64688,Sound,Music Supervisor,Karen Glauber
509,Production,Casting,Mary Selway
509,Directing,Director,Roger Michell
509,Crew,Special Effects,Dave Crownshaw
509,Crew,Stunts,Nick Gillard
7443,Sound,Original Music Composer,Harry Gregson-Williams
7443,Directing,Director,Nick Park
7443,Crew,Additional Dialogue,Mark Burton
7443,Production,Executive Producer,Jeffrey Katzenberg
7443,Writing,Storyboard,Kelly Asbury
7443,Writing,Storyboard,Simon Wells
7443,Directing,Director,Peter Lord
7443,Camera,Director of Photography,Frank Passingham
7443,Editing,Editor,Mark Solomon
7443,Visual Effects,Animation,Mike Booth
7443,Visual Effects,Animation,Jeff Newitt
7443,Visual Effects,Animation,Bob Scott
7443,Production,Producer,Jacky Chrisp
7443,Visual Effects,Animation,Darren Robbie
7443,Visual Effects,Animation,Merlin Crossingham
7443,Visual Effects,Animation,Mike Cottee
7443,Visual Effects,Animation,Tom Gasek
7443,Visual Effects,Animation,Andy Spilsted
7443,Visual Effects,Animation,Maria Hopkinson
7443,Visual Effects,Animation,Dave Osmand
7443,Visual Effects,Animation,Suzy Parr
7443,Visual Effects,Animation,John Pinfield
5966,Camera,Director of Photography,Seamus McGarvey
5966,Production,Producer,Stacey Sher
5966,Lighting,Gaffer,Dayton Nietert
5966,Production,Executive Producer,Jane Bartelme
5966,Directing,Director,John Hamburg
5966,Writing,Writer,John Hamburg
5966,Sound,Music Supervisor,Randall Poster
5966,Production,Casting,Kathleen Chopin
5966,Crew,Stunt Coordinator,Alex Daniels
5966,Crew,Choreographer,JoAnn Fregalette Jansen
5966,Production,Casting Associate,Eric Zuckerman
5966,Art,Assistant Property Master,Tim Y. Wetzel
5966,Art,Set Designer,Greg Berry
5966,Lighting,Electrician,Paul Arnold
5966,Costume & Make-Up,Key Costumer,Laura Marolakos 
5966,Camera,Camera Operator,George Billinger III
5966,Art,Construction Coordinator,Jonas Kirk
5966,Sound,Supervising Sound Editor,Darren King
5966,Editing,Dialogue Editor,Joel Shryack
5966,Costume & Make-Up,Hair Department Head,Kelvin R. Trahan
5966,Costume & Make-Up,Key Hair Stylist,Trish Almeida
5966,Camera,Still Photographer,Tracy Bennett
5966,Sound,Production Sound Mixer,Richard Van Dyke
5966,Crew,Choreographer,Anne Fletcher
5966,Camera,Key Grip,Art Bartels
5966,Crew,Transportation Coordinator,James C. Taylor
5966,Directing,Second Assistant Director,Lisa Bloch-Tobey
5966,Art,Storyboard Designer,Steve Werblun
11066,Camera,Director of Photography,Woody Omens
11066,Writing,Screenplay,Barry W. Blaustein
11066,Directing,Director,Reginald Hudlin
136795,Costume & Make-Up,Costume Design,Catherine Marie Thomas
136795,Directing,Director,Paul Feig
136795,Production,Executive Producer,Paul Feig
136795,Production,Producer,Peter Chernin
136795,Production,Executive Producer,Dylan Clark
136795,Art,Set Decoration,Kyra Friedman
8095,Sound,Original Music Composer,Alex North
8095,Directing,Director,Joseph L. Mankiewicz
8095,Editing,Editor,Dorothy Spencer
8095,Art,Art Direction,Herman A. Blumenthal
8095,Art,Art Direction,Hilyard M. Brown
8095,Camera,Camera Operator,Gerry Fisher
8095,Art,Art Direction,Maurice Pelling
8095,Art,Assistant Art Director,Don Picton
8095,Directing,Assistant Director,Fred R. Simpson
87826,Sound,Original Music Composer,Rupert Gregson-Williams
87826,Production,Casting,Justine Baddeley
87826,Camera,Director of Photography,Phil Meheux
87826,Art,Production Design,Perry Andelin Blake
87826,Directing,Director,Frank Coraci
87826,Production,Producer,Jeff Sussman
87826,Writing,Writer,Rock Reuben
87826,Costume & Make-Up,Costume Supervisor,Katie Saunders
87826,Directing,Script Supervisor,Ronit Ravich-Boss
87826,Sound,Sound Re-Recording Mixer,Tateum Kohut
11560,Directing,Director,Carl Franklin
11560,Production,Producer,Jesse Beaton
25189,Directing,Director,Barbra Streisand
25189,Writing,Writer,Gérard Oury
2637,Production,Producer,Tom Rosenberg
2637,Production,Producer,Gary Lucchesi
2637,Production,Casting,Sheila Jaffe
2637,Directing,Director,Mark Pellington
2637,Writing,Novel,John A. Keel
2637,Crew,Stunt Coordinator,Dick Ziker
18480,Writing,Screenplay,Anthony Hines
18480,Production,Associate Producer,Peter Baynham
18480,Writing,Story,Dan Mazer
18480,Production,Producer,Monica Levinson
18480,Production,Associate Producer,Jason Alper
18480,Directing,Director,Larry Charles
18480,Production,Associate Producer,Jonah Hill
18480,Art,Production Design,Denise Hudson
18480,Camera,Director of Photography,Wolfgang Held
18480,Production,Co-Producer,Todd Schulman
709,Production,Producer,Albert R. Broccoli
709,Sound,Original Music Composer,Michael Kamen
709,Directing,Director,John Glen
709,Production,Producer,Tom Pevsner
709,Production,Associate Producer,Barbara Broccoli
709,Production,Producer,Michael G. Wilson
49730,Directing,Director,Catherine Hardwicke
49730,Sound,Music Supervisor,Brian Reitzell
49730,Production,Producer,Julie Yorn
49730,Editing,Editor,Nancy Richardson
49730,Production,Executive Producer,Michael Ireland
49730,Art,Set Designer,Liz Goldwyn
49730,Sound,Sound Effects Editor,Paul Berolzheimer
49730,Camera,Camera Operator,Stephen S. Campanelli
49730,Crew,Special Effects Coordinator,Joel Whist
49730,Art,Art Department Coordinator,Carie Wallis
49730,Editing,Dialogue Editor,David A. Arnold
49730,Costume & Make-Up,Hair Department Head,Julie McHaffie
49730,Sound,Supervising Dialogue Editor,Byron Wilson
2749,Production,Casting,Gail Stevens
2749,Costume & Make-Up,Costume Design,April Ferry
2749,Crew,Stunts,Ousaun Elam
2749,Production,Producer,Nick Wechsler
2749,Camera,Still Photographer,Phillip V. Caruso
2749,Sound,Sound Designer,Leslie Shatz
2749,Camera,Grip,Jack Serino
2749,Directing,Director,John Herzfeld
2749,Crew,Thanks,Roseanne Barr
2749,Directing,Assistant Director,James M. Freitag
2749,Art,Set Decoration,Chuck Potter
2749,Crew,Stunts,Kevin Beard
2749,Production,Executive Producer,Claire Rudnick Polstein
2749,Crew,Stunts,Chuck Zito
2749,Crew,Stunt Coordinator,Charlie Picerni
2749,Crew,Stunts,Michael Russo
2749,Crew,Stunts,David Lea
2749,Art,Assistant Art Director,Joe Walser
2749,Art,Leadman,Mark Woods
2749,Crew,Thanks,Laurie Dhue
2749,Visual Effects,Special Effects Supervisor,Paul J. Lombardi
2749,Costume & Make-Up,Makeup Artist,John E. Jackson
2749,Art,Art Department Coordinator,Claire Kirk
2749,Art,Set Designer,Stan Tropp
2749,Crew,Special Effects,John Stifanich
2749,Costume & Make-Up,Set Dressing Artist,Don Cinderella
2749,Camera,Camera Operator,Bob Gorelick
2749,Crew,Scenic Artist,Garf Brown
2749,Sound,Foley,Alyson Dee Moore
2749,Crew,Stunts,James M. Halty
2749,Editing,First Assistant Editor,Devon Miller
2749,Production,Location Manager,Lauri Pitkus
2749,Crew,Video Assist Operator,David Schmalz
2749,Lighting,Electrician,Chris Culliton
2749,Camera,Camera Operator,Jim McConkey
2749,Crew,Sound Recordist,Eddie Bydalek
2749,Crew,Stunts,Marian Green
2749,Crew,Driver,D. Scott Guthrie
2749,Crew,Special Effects Coordinator,Frank Toro
2749,Crew,Thanks,Robert Earl
2749,Crew,Propmaker,Jeff Plauster
2749,Crew,Cableman,Dick Hansen
2749,Art,Painter,Maureen Kropf
2749,Costume & Make-Up,Makeup Artist,Donna Cicatelli-Lewis
2749,Costume & Make-Up,Key Hair Stylist,Lisa Meyers
2749,Production,Production Supervisor,Mark J. Levenstein
2749,Production,Production Accountant,Mark J. Levenstein
2749,Production,Unit Production Manager,Lucille Smith
2749,Production,Production Supervisor,Sandra Tomita
2749,Directing,Assistant Director,Albert Cho
2749,Crew,Property Master,Mike Blaze
2749,Costume & Make-Up,Set Dressing Artist,Tim Caprarelli
2749,Sound,Boom Operator,Mychal Smith
2749,Sound,Sound,Kendall Marsh
2749,Visual Effects,Visual Effects Producer,Kimberly Sylvester
2749,Camera,Director of Photography,Hisham Abed
2749,Crew,Production Office Assistant,Bill Livingston
2749,Lighting,Rigging Gaffer,Robert Dolan
2749,Costume & Make-Up,Set Costumer,Lee Harris
2749,Crew,Craft Service,Gary Kramer
2749,Crew,Driver,Thomas Aquino
2749,Crew,Driver,John M. Batiuk
2749,Crew,Driver,Gary Compton
2749,Crew,Driver,Peter Connors
2749,Crew,Driver,Vincent J. Gargiulo
2749,Crew,Driver,Daniel Gordon
2749,Crew,Driver,Thomas J. Horvath
2749,Crew,Driver,Randall D. Krasomil
2749,Crew,Driver,Cecil McClain
2749,Crew,Driver,James A. Murphy
2749,Crew,Driver,Stephen V. Pistone
2749,Crew,Driver,Charles Ramirez
2749,Crew,Driver,Mark Scruton
2749,Crew,Driver,Bonnie Yamahiro
2749,Lighting,Electrician,Nicole Brait
2749,Lighting,Electrician,Thomas Landi
2749,Camera,Grip,Dino R. Alba
2749,Camera,Grip,Christopher Donohue
2749,Camera,Grip,Kurt Rimmel
2749,Production,Location Manager,Antoine Douaihy
2749,Lighting,Rigging Grip,Adam Colunga
2749,Lighting,Rigging Grip,Rex Anson Rhorer
2749,Crew,Transportation Captain,Tom Heilig
2749,Crew,Special Effects,David Kleinstein
2749,Crew,Thanks,Graham Knuttel
2749,Crew,Thanks,Kim O'Keefe
2749,Crew,Thanks,Mark Van Horne
2749,Crew,Stunts,Bob Arnold
2749,Crew,Stunts,Tom Bergman
2749,Crew,Stunts,Dane Farwell
2749,Crew,Stunts,Frankie 'G' Garbutt
9607,Sound,Original Music Composer,Alan Silvestri
9607,Production,Producer,Roland Joffé
9607,Directing,Director,Annabel Jankel
9607,Directing,Director,Rocky Morton
1830,Production,Producer,Andreas Grosch
1830,Directing,Director,Andrew Niccol
1830,Writing,Screenplay,Andrew Niccol
1830,Costume & Make-Up,Costume Design,Elisabetta Beraldo
79,Directing,Director,Zhang Yimou
79,Costume & Make-Up,Costume Design,Emi Wada
54054,Production,Producer,Sidney Kimmel
54054,Directing,Director,Julie Anne Robinson
54054,Writing,Screenplay,Liz Brixius
228967,Directing,Director,Seth Rogen
228967,Production,Producer,Seth Rogen
228967,Directing,Director,Evan Goldberg
228967,Camera,Director of Photography,Brandon Trost
228967,Sound,Original Music Composer,Henry Jackman
228967,Production,Executive Producer,Miles Levy
228967,Production,Executive Producer,Kyle Hunter
46528,Production,Casting,Liz Mullane
46528,Art,Production Design,Dan Hennah
46528,Directing,Director,Sngmoo Lee
46528,Production,Casting,Wendy O'Brien
46528,Production,Executive Producer,Douglas Falconer
46528,Editing,Editor,Jonathan Woodford-Robinson
27936,Directing,Director,Jean-Pierre Jeunet
27936,Writing,Writer,Guillaume Laurant
27936,Production,Producer,Gilles Legrand
27936,Production,Executive Producer,Souad Lamriki
65,Camera,Director of Photography,Rodrigo Prieto
65,Directing,Director,Curtis Hanson
65,Writing,Author,Scott Silver
65,Crew,Transportation Captain,Patrick Dougherty
65,Art,Set Decoration,Kristen Toscano Messina
65,Sound,Production Sound Mixer,Danny Michael
65,Costume & Make-Up,Makeup Artist,Ronnie Specter
65,Sound,Sound Effects,Christopher Eakins
65,Art,Set Designer,Harry E. Otto
65,Costume & Make-Up,Makeup Supervisor,Donald Mowat
65,Crew,Property Master,Steven B. Melton
65,Sound,Music Editor,Carlton Kaller
65,Sound,Sound Effects Editor,Mark Larry
65,Camera,Steadicam Operator,Mark Karavite
65,Production,Location Manager,Kokayi Ampah
65,Editing,Digital Intermediate,Carole Cowley
65,Sound,First Assistant Sound Editor,Nancy Barker
65,Art,Painter,Mike Bomar
65,Crew,Driver,Linda Barnes
65,Crew,Security,Hilton Napoleon
65,Crew,Sound Recordist,Eric Bretter
65,Camera,Camera Loader,Brad Fanfalone
65,Production,Assistant Production Coordinator,Pamela Hilse
280391,Directing,Director,Jamel Debbouze
9476,Sound,Production Sound Mixer,Mark Holding
9476,Directing,Director,Brian Helgeland
9476,Editing,Editor,Kevin Stitt
9476,Crew,Stunt Coordinator,Allan Graf
9476,Production,Producer,Todd Black
9476,Art,Art Direction,John Hill
9476,Sound,Sound Effects Designer,Charles Maynes
9476,Production,Local Casting,Suzanne Crowley
9476,Editing,First Assistant Editor,Peter McNulty
9476,Sound,Sound Effects Editor,Val Kuklowsky
9476,Sound,Foley Editor,Linda Di Franco
9476,Camera,Steadicam Operator,Sebastian Meuschel
9476,Camera,Still Photographer,Egon Endrényi
9476,Camera,Additional Camera,Gary Spratling
9476,Sound,Sound Re-Recording Mixer,Bill W. Benton
9476,Crew,Property Master,Noel Cowell
9476,Visual Effects,Visual Effects Producer,Paul Edwards
9476,Directing,Script Supervisor,Beverly Winston
9476,Crew,Transportation Captain,Silvie Janculová
9476,Lighting,Chief Lighting Technician,Andy Arnautov
9476,Writing,Storyboard,Dan Sweetman
9476,Art,Set Decoration Buyer,Corina Burrough
9476,Art,Standby Painter,Tomás Lehovec
9476,Costume & Make-Up,Assistant Costume Designer,Katherine Burchill
9476,Crew,Armorer,Nicky Jones
9476,Crew,Unit Publicist,Stanley Brossette
9476,Crew,Video Assist Operator,Petr Vladyka
9476,Production,Production Manager,Joseph Boyle
9476,Production,Casting Assistant,Meg Leonard
9476,Editing,Negative Cutter,Mo Henry
9476,Camera,Key Grip,Dai Hopkins
9476,Directing,First Assistant Director,Jirí Ostry
9476,Directing,Second Assistant Director,William Booker
9476,Production,Assistant Production Coordinator,Katerina Silna
10610,Editing,Editor,Don Brochu
10610,Production,Executive Producer,Albert Yeung
10610,Directing,Director,Gordon Chan
10610,Production,Producer,Alfred Cheung Kin-Ting
745,Production,Executive Producer,Sam Mercer
745,Camera,Director of Photography,Tak Fujimoto
745,Directing,Director,M. Night Shyamalan
745,Writing,Writer,M. Night Shyamalan
745,Production,Casting Associate,Beth Bowling
745,Crew,Post Production Supervisor,Paul A. Levin
745,Writing,Storyboard,Brick Mason
745,Production,Location Manager,Andrew L. Ullman
745,Editing,Dialogue Editor,David A. Cohen
745,Crew,Unit Publicist,Joe Everett
745,Art,Set Decoration Buyer,Christine Wick
745,Directing,Script Supervisor,Claire Cowperthwaite
745,Sound,Supervising Sound Editor,Michael Kirchberger
745,Sound,Music Editor,Thomas S. Drescher
745,Crew,Systems Administrators & Support,James Healy
745,Crew,Scenic Artist,Greta Alexander
745,Crew,Video Assist Operator,Christopher Murphy
745,Sound,Music,Michael Fey
745,Lighting,Best Boy Electric,Jon Sibert
745,Art,Greensman,James Breen
745,Camera,Key Grip,Billy Miller
745,Crew,Stand In,Joseph Barry
745,Crew,Carpenter,Jeff Zook
745,Crew,Craft Service,Vince Digiacomo
745,Lighting,Rigging Grip,James A. Casey
745,Sound,Assistant Sound Editor,Jeremy Molod
745,Sound,Foley Editor,David Franklin Bergad
49527,Production,Producer,Lorenzo di Bonaventura
49527,Directing,Director,Asger Leth
49527,Production,Casting,Tricia Wood
49527,Production,Executive Producer,David Ready
49527,Crew,Special Effects Coordinator,Conrad V. Brink Jr.
49527,Editing,Assistant Editor,Kris Cole
49527,Production,Casting Associate,Madina Milana
73937,Writing,Screenplay,Howard Franklin
73937,Directing,Director,David Frankel
73937,Production,Producer,Karen Rosenfelt
73937,Production,Casting,Margery Simkin
1885,Production,Producer,Jerry Weintraub
1885,Art,Set Decoration,John H. Anderson
1885,Camera,Director of Photography,James Crabe
1885,Directing,Director,John G. Avildsen
1885,Editing,Editor,John G. Avildsen
1885,Production,Casting,Pennie DuPont
1885,Costume & Make-Up,Makeup Artist,E. Thomas Case
1885,Costume & Make-Up,Costume Design,Aida Swinson
168672,Art,Set Decoration,Heather Loeffler
168672,Editing,Editor,Jay Cassidy
168672,Directing,Director,David O. Russell
168672,Writing,Writer,David O. Russell
168672,Costume & Make-Up,Makeup Artist,Trish Seeney
168672,Production,Casting,Lindsay Graham
168672,Production,Executive Producer,Matthew Budman
168672,Costume & Make-Up,Set Costumer,Beau Desmond
18240,Art,Production Design,Nelson Coates
18240,Directing,Director,Anne Fletcher
18240,Sound,Original Music Composer,Aaron Zigman
18240,Crew,Associate Choreographer,Zachary Woodlee
18240,Art,Art Direction,Scott Meehan
18240,Production,Producer,Todd Lieberman
18240,Directing,Assistant Director,Rosemary C. Cremona
18240,Costume & Make-Up,Costume Supervisor,Jodi Baldwin
18240,Editing,Assistant Editor,Morgan Gjovik
10398,Editing,Editor,Mark Warner
10398,Directing,Director,Bruce Beresford
10398,Writing,Screenplay,David Weisberg
10398,Writing,Screenplay,Douglas Cook
165,Directing,Director,Robert Zemeckis
165,Production,Executive Producer,Kathleen Kennedy
165,Writing,Characters,Bob Gale
165,Writing,Story,Bob Gale
165,Production,Producer,Neil Canton
165,Editing,Editor,Harry Keramidas
165,Costume & Make-Up,Makeup Artist,Nancy J. Hvasta Leonardi
165,Crew,Video Assist Operator,Steve Irwin
240832,Directing,Director,Luc Besson
240832,Sound,Supervising Sound Editor,Shannon Mills
240832,Crew,Special Effects Coordinator,Jean-Christophe Magnaud
240832,Costume & Make-Up,Costume Design,Olivier Bériot
240832,Camera,Still Photographer,Jessica Forde
240832,Camera,Steadicam Operator,Larry McConkey
240832,Art,Art Direction,Gilles Boillot
240832,Editing,Dialogue Editor,Matthieu Dallaporta
240832,Sound,Music Editor,Samuel Potin
240832,Art,Art Direction,Stéphane Robuchon
240832,Art,Set Decoration,Evelyne Tissandier
240832,Crew,Property Master,Olivier Nguyen
240832,Art,Conceptual Design,Eduardo Pena
240832,Sound,Sound Designer,Guillaume Bouchateau
